pincode,city,koo,sta,state,ko,ui,cou,lt,lon,ui
131513,Chechat,4014,RJ,Rajasthan,101,IN,India,24.76667000,75.88333000,Q885611
131527,Chhabra,4014,RJ,Rajasthan,101,IN,India,24.66472000,76.84379000,Q888797
131539,Chhapar,4014,RJ,Rajasthan,101,IN,India,27.81900000,74.43936000,Q888928
131536,"Chhoti Sadri",4014,RJ,Rajasthan,101,IN,India,24.38145000,74.70120000,Q986875
131546,Chidawa,4014,RJ,Rajasthan,101,IN,India,28.23937000,75.64035000,Q1190810
131574,Chittaurgarh,4014,RJ,Rajasthan,101,IN,India,24.50000000,74.50000000,Q1075011
131614,Churu,4014,RJ,Rajasthan,101,IN,India,28.30415000,74.96718000,Q1192416
131655,Dariba,4014,RJ,Rajasthan,101,IN,India,24.94865000,74.13420000,Q1192796
131669,Dausa,4014,RJ,Rajasthan,101,IN,India,26.88269000,76.57053000,Q1173042
131685,Deoli,4014,RJ,Rajasthan,101,IN,India,25.75728000,75.37991000,Q3299159
131697,Deshnoke,4014,RJ,Rajasthan,101,IN,India,27.79836000,73.34297000,Q1190784
131706,Devgarh,4014,RJ,Rajasthan,101,IN,India,25.52533000,73.90812000,Q1007981
131730,Dhaulpur,4014,RJ,Rajasthan,101,IN,India,26.71183000,77.73956000,Q1207709
131813,Didwana,4014,RJ,Rajasthan,101,IN,India,27.40096000,74.57537000,Q1264589
131814,Dig,4014,RJ,Rajasthan,101,IN,India,27.47188000,77.32564000,Q1192807
131819,Dungarpur,4014,RJ,Rajasthan,101,IN,India,23.84306000,73.71466000,Q741991
131867,Fatehpur,4014,RJ,Rajasthan,101,IN,India,27.99486000,74.95628000,Q2720811
131896,Galiakot,4014,RJ,Rajasthan,101,IN,India,23.51995000,74.02028000,Q1656995
131908,Ganganagar,4014,RJ,Rajasthan,101,IN,India,29.92009000,73.87496000,Q490883
131909,Gangapur,4014,RJ,Rajasthan,101,IN,India,26.47249000,76.71744000,Q12422879
132003,Govindgarh,4014,RJ,Rajasthan,101,IN,India,27.50423000,76.99938000,Q2228620
132018,Gulabpura,4014,RJ,Rajasthan,101,IN,India,25.90448000,74.66025000,Q1709684
132066,Hanumangarh,4014,RJ,Rajasthan,101,IN,India,29.11000000,74.60000000,Q2777153
132097,Hindaun,4014,RJ,Rajasthan,101,IN,India,26.73411000,77.03519000,Q1709662
132199,Jahazpur,4014,RJ,Rajasthan,101,IN,India,25.61994000,75.27609000,Q2007612
132201,Jaipur,4014,RJ,Rajasthan,101,IN,India,27.00000000,76.00000000,Q1134781
132203,Jaisalmer,4014,RJ,Rajasthan,101,IN,India,26.99382000,71.00889000,Q1419708
132208,Jaitaran,4014,RJ,Rajasthan,101,IN,India,26.20446000,73.93676000,Q2007146
132217,Jalor,4014,RJ,Rajasthan,101,IN,India,25.34558000,72.61559000,Q1804863
132218,Jalore,4014,RJ,Rajasthan,101,IN,India,25.08000000,72.29000000,Q1804863
132278,Jhalawar,4014,RJ,Rajasthan,101,IN,India,24.59633000,76.16499000,Q538013
132276,Jhalrapatan,4014,RJ,Rajasthan,101,IN,India,24.54205000,76.17242000,Q925884
132273,Jhunjhunun,4014,RJ,Rajasthan,101,IN,India,28.12559000,75.39797000,Q1006350
132284,Jobner,4014,RJ,Rajasthan,101,IN,India,26.97257000,75.38752000,Q2442024
132286,Jodhpur,4014,RJ,Rajasthan,101,IN,India,26.75000000,72.75000000,Q1434965
132692,Kaman,4014,RJ,Rajasthan,101,IN,India,27.65791000,77.26908000,Q8104138
132709,Kanor,4014,RJ,Rajasthan,101,IN,India,24.43437000,74.26546000,Q1928835
132713,Kapren,4014,RJ,Rajasthan,101,IN,India,25.40529000,76.07431000,Q2725679
132395,Karanpur,4014,RJ,Rajasthan,101,IN,India,29.84042000,73.45519000,Q2441948
132396,Karauli,4014,RJ,Rajasthan,101,IN,India,26.58000000,77.10000000,Q1419668
132438,Kekri,4014,RJ,Rajasthan,101,IN,India,25.97132000,75.14992000,Q2138432
132447,"Keshorai Patan",4014,RJ,Rajasthan,101,IN,India,25.29275000,75.93948000,Q599414
132466,Khandela,4014,RJ,Rajasthan,101,IN,India,27.60499000,75.50200000,Q2120436
132515,Khanpur,4014,RJ,Rajasthan,101,IN,India,24.73241000,76.39601000,Q3418055
132496,Khetri,4014,RJ,Rajasthan,101,IN,India,28.00069000,75.78644000,Q2234697
132530,Kishangarh,4014,RJ,Rajasthan,101,IN,India,26.59006000,74.85397000,Q927794
132593,Kota,4014,RJ,Rajasthan,101,IN,India,25.17512000,75.84412000,Q999432
132604,Kotputli,4014,RJ,Rajasthan,101,IN,India,27.70207000,76.19911000,Q2241196
132627,Kuchaman,4014,RJ,Rajasthan,101,IN,India,27.14745000,74.85655000,Q2241549
132625,Kuchera,4014,RJ,Rajasthan,101,IN,India,26.98747000,73.97108000,Q2232971
132738,Kumher,4014,RJ,Rajasthan,101,IN,India,27.31657000,77.37079000,Q1791992
132667,Kushalgarh,4014,RJ,Rajasthan,101,IN,India,23.19899000,74.45074000,Q2234705
132739,"Lachhmangarh Sikar",4014,RJ,Rajasthan,101,IN,India,27.82294000,75.02754000,Q2237414
132788,Ladnun,4014,RJ,Rajasthan,101,IN,India,27.65312000,74.39993000,Q1947352
132792,Lakheri,4014,RJ,Rajasthan,101,IN,India,25.67237000,76.17692000,Q2234659
132798,Lalsot,4014,RJ,Rajasthan,101,IN,India,26.55951000,76.32915000,Q2229760
132778,Losal,4014,RJ,Rajasthan,101,IN,India,27.40000000,74.91667000,Q2233448
132843,Mahwah,4014,RJ,Rajasthan,101,IN,India,27.04594000,76.93152000,Q2234118
132863,Makrana,4014,RJ,Rajasthan,101,IN,India,27.04361000,74.72445000,Q2650203
133069,Malpura,4014,RJ,Rajasthan,101,IN,India,26.28380000,75.36458000,Q2544554
133072,Mandal,4014,RJ,Rajasthan,101,IN,India,25.44126000,74.56979000,Q775609
133074,Mandalgarh,4014,RJ,Rajasthan,101,IN,India,25.19407000,75.07215000,Q2442085
132900,Mandawar,4014,RJ,Rajasthan,101,IN,India,27.86374000,76.54999000,Q2441875
133078,Mangrol,4014,RJ,Rajasthan,101,IN,India,25.33061000,76.50973000,Q674716
132921,"Manohar Thana",4014,RJ,Rajasthan,101,IN,India,24.24000000,76.80182000,Q931999
132922,Manoharpur,4014,RJ,Rajasthan,101,IN,India,27.29769000,75.94950000,Q931999
132959,"Meethari Marwar",4014,RJ,Rajasthan,101,IN,India,27.57615000,74.68661000,Q1764627
132967,Merta,4014,RJ,Rajasthan,101,IN,India,26.64859000,74.03414000,Q2544240
133102,Mundwa,4014,RJ,Rajasthan,101,IN,India,27.06310000,73.82304000,Q2544352
133252,Nadbai,4014,RJ,Rajasthan,101,IN,India,27.22288000,77.19569000,Q2725552
133112,Nagar,4014,RJ,Rajasthan,101,IN,India,27.42397000,77.09922000,Q1925183
133256,Nagaur,4014,RJ,Rajasthan,101,IN,India,27.20201000,73.73394000,Q2299130
133125,Nainwa,4014,RJ,Rajasthan,101,IN,India,25.77145000,75.84978000,Q2544256
133153,Napasar,4014,RJ,Rajasthan,101,IN,India,27.96059000,73.55913000,Q632960
133154,Naraina,4014,RJ,Rajasthan,101,IN,India,26.79069000,75.20608000,Q632960
133180,Nasirabad,4014,RJ,Rajasthan,101,IN,India,26.30473000,74.73364000,Q3870501
133280,Nathdwara,4014,RJ,Rajasthan,101,IN,India,24.93805000,73.82392000,Q2281634
133282,Nawa,4014,RJ,Rajasthan,101,IN,India,27.01950000,75.00226000,Q3873467
133189,Nawalgarh,4014,RJ,Rajasthan,101,IN,India,27.85161000,75.27384000,Q2233964
133201,"Neem ka Thana",4014,RJ,Rajasthan,101,IN,India,27.73976000,75.78652000,Q12435937
133289,Nimaj,4014,RJ,Rajasthan,101,IN,India,26.14995000,74.00094000,Q7037551
133288,Nimbahera,4014,RJ,Rajasthan,101,IN,India,24.62166000,74.67999000,Q2441995
133224,Niwai,4014,RJ,Rajasthan,101,IN,India,26.36073000,75.91836000,Q2544247
133229,Nohar,4014,RJ,Rajasthan,101,IN,India,29.18292000,74.77064000,Q2544415
133231,Nokha,4014,RJ,Rajasthan,101,IN,India,27.56155000,73.47141000,Q1749714
133311,Padampur,4014,RJ,Rajasthan,101,IN,India,29.70885000,73.62539000,Q1297208
133529,Pali,4014,RJ,Rajasthan,101,IN,India,25.77276000,73.32335000,Q6634626
133366,Partapur,4014,RJ,Rajasthan,101,IN,India,23.59276000,74.17396000,Q2228748
133368,Parvatsar,4014,RJ,Rajasthan,101,IN,India,26.88604000,74.76602000,Q2718760
133433,Phalodi,4014,RJ,Rajasthan,101,IN,India,27.13102000,72.36826000,Q2718721
133442,Phulera,4014,RJ,Rajasthan,101,IN,India,26.87401000,75.24171000,Q2718672
133448,Pilani,4014,RJ,Rajasthan,101,IN,India,28.36725000,75.60352000,Q1936947
133446,Pilibangan,4014,RJ,Rajasthan,101,IN,India,29.44964000,74.10093000,Q2718833
133450,Pindwara,4014,RJ,Rajasthan,101,IN,India,24.79749000,73.05505000,Q2718702
133565,Pipar,4014,RJ,Rajasthan,101,IN,India,26.38441000,73.54394000,Q2980705
133460,Pirawa,4014,RJ,Rajasthan,101,IN,India,24.15506000,76.02728000,Q2228786
133466,Pokaran,4014,RJ,Rajasthan,101,IN,India,26.92007000,71.91631000,Q2563530
133486,Pratapgarh,4014,RJ,Rajasthan,101,IN,India,24.03000000,74.78000000,Q1585433
133516,Pushkar,4014,RJ,Rajasthan,101,IN,India,26.49022000,74.55211000,Q749170
133589,Raipur,4014,RJ,Rajasthan,101,IN,India,26.04259000,74.02373000,Q2286310
133667,Raisinghnagar,4014,RJ,Rajasthan,101,IN,India,29.53583000,73.44917000,Q2551329
133686,Rajakhera,4014,RJ,Rajasthan,101,IN,India,26.89802000,78.17100000,Q2718772
133672,Rajaldesar,4014,RJ,Rajasthan,101,IN,India,28.02849000,74.47442000,Q931170
133674,Rajgarh,4014,RJ,Rajasthan,101,IN,India,27.23731000,76.62243000,Q3813222
133596,Rajsamand,4014,RJ,Rajasthan,101,IN,India,25.23822000,73.93503000,Q596693
133695,"Ramganj Mandi",4014,RJ,Rajasthan,101,IN,India,24.64648000,75.94325000,Q2718708
133696,Ramgarh,4014,RJ,Rajasthan,101,IN,India,27.25097000,75.17893000,Q2119813
133714,Rani,4014,RJ,Rajasthan,101,IN,India,25.35031000,73.30885000,Q1936774
133614,Ratangarh,4014,RJ,Rajasthan,101,IN,India,28.08137000,74.61854000,Q3930456
133725,Rawatbhata,4014,RJ,Rajasthan,101,IN,India,24.92981000,75.59209000,Q2554975
133726,Rawatsar,4014,RJ,Rajasthan,101,IN,India,29.26724000,74.40288000,Q667224
133736,Ringas,4014,RJ,Rajasthan,101,IN,India,27.36360000,75.56838000,Q2718839
134058,Sadri,4014,RJ,Rajasthan,101,IN,India,25.18555000,73.45288000,Q2551307
134064,Salumbar,4014,RJ,Rajasthan,101,IN,India,24.13524000,74.04442000,Q2544199
134068,Sambhar,4014,RJ,Rajasthan,101,IN,India,26.90806000,75.19137000,Q1925370
133771,Samdari,4014,RJ,Rajasthan,101,IN,India,25.81299000,72.57879000,Q7409136
134071,Sanchor,4014,RJ,Rajasthan,101,IN,India,24.75361000,71.77280000,Q2228906
133781,Sangaria,4014,RJ,Rajasthan,101,IN,India,29.79886000,74.46683000,Q1320932
133783,Sangod,4014,RJ,Rajasthan,101,IN,India,24.92707000,76.28649000,Q2718817
133805,Sardarshahr,4014,RJ,Rajasthan,101,IN,India,28.44062000,74.49100000,Q2546476
133810,Sarwar,4014,RJ,Rajasthan,101,IN,India,26.06272000,75.01104000,Q2544188
133832,"Sawai Madhopur",4014,RJ,Rajasthan,101,IN,India,26.02301000,76.34408000,Q946827
133903,Shahpura,4014,RJ,Rajasthan,101,IN,India,25.62094000,74.92487000,Q3959004
133859,Sheoganj,4014,RJ,Rajasthan,101,IN,India,25.13915000,73.06784000,Q2228878
134086,Sikar,4014,RJ,Rajasthan,101,IN,India,27.61206000,75.13996000,Q33334
133958,Sirohi,4014,RJ,Rajasthan,101,IN,India,24.83333000,72.75000000,Q205719
133978,Siwana,4014,RJ,Rajasthan,101,IN,India,25.65154000,72.42243000,Q7532533
133983,Sojat,4014,RJ,Rajasthan,101,IN,India,25.92493000,73.66633000,Q2726340
134017,"Sri Dungargarh",4014,RJ,Rajasthan,101,IN,India,28.09617000,74.00868000,Q1525583
134018,"Sri Madhopur",4014,RJ,Rajasthan,101,IN,India,27.46599000,75.59736000,Q967961
134092,Sujangarh,4014,RJ,Rajasthan,101,IN,India,27.70000000,74.46667000,Q2248468
134036,Suket,4014,RJ,Rajasthan,101,IN,India,24.64609000,76.04170000,Q2718626
134046,Sunel,4014,RJ,Rajasthan,101,IN,India,24.37065000,75.95708000,Q7639941
134094,Surajgarh,4014,RJ,Rajasthan,101,IN,India,28.31005000,75.73271000,Q1818140
134097,Suratgarh,4014,RJ,Rajasthan,101,IN,India,29.32150000,73.89979000,Q2566526
134098,Takhatgarh,4014,RJ,Rajasthan,101,IN,India,25.32235000,73.00487000,Q2720802
134240,Taranagar,4014,RJ,Rajasthan,101,IN,India,28.66860000,75.03207000,Q2248494
134169,Tijara,4014,RJ,Rajasthan,101,IN,India,27.93411000,76.85541000,Q2719176
134204,Todabhim,4014,RJ,Rajasthan,101,IN,India,26.91667000,76.81667000,Q2719210
134205,Todaraisingh,4014,RJ,Rajasthan,101,IN,India,26.02401000,75.48182000,Q2719131
134208,Tonk,4014,RJ,Rajasthan,101,IN,India,26.16667000,75.58333000,Q915880
134250,Udaipur,4014,RJ,Rajasthan,101,IN,India,24.33000000,73.77000000,Q1321577
134258,Udpura,4014,RJ,Rajasthan,101,IN,India,24.73355000,75.97514000,Q2718780
134283,Uniara,4014,RJ,Rajasthan,101,IN,India,26.15336000,75.21523000,Q2546487
134403,Wer,4014,RJ,Rajasthan,101,IN,India,27.01860000,77.17636000,Q1749236
131822,"East District",4034,SK,Sikkim,101,IN,India,27.33333000,88.66667000,Q1772832
131905,Gangtok,4034,SK,Sikkim,101,IN,India,27.32574000,88.61216000,Q186141
132041,Gyalshing,4034,SK,Sikkim,101,IN,India,27.28952000,88.25764000,Q1707638
132293,Jorethang,4034,SK,Sikkim,101,IN,India,27.10696000,88.32332000,Q2342106
132906,Mangan,4034,SK,Sikkim,101,IN,India,27.50965000,88.52206000,Q2308307
133137,Namchi,4034,SK,Sikkim,101,IN,India,27.16494000,88.36380000,Q2483862
133194,"Naya Bazar",4034,SK,Sikkim,101,IN,India,27.13082000,88.23972000,Q100067
133235,"North District",4034,SK,Sikkim,101,IN,India,27.66667000,88.50000000,Q693367
133609,Rangpo,4034,SK,Sikkim,101,IN,India,27.17733000,88.53358000,Q2726240
133949,Singtam,4034,SK,Sikkim,101,IN,India,27.23467000,88.50168000,Q255780
134008,"South District",4034,SK,Sikkim,101,IN,India,27.33333000,88.41667000,Q2061938
134405,"West District",4034,SK,Sikkim,101,IN,India,27.33333000,88.25000000,Q549807
57586,Abiramam,4035,TN,"Tamil Nadu",101,IN,India,9.44230000,78.43990000,Q490715
57594,Adirampattinam,4035,TN,"Tamil Nadu",101,IN,India,10.34059000,79.37905000,Q490694
57595,Aduthurai,4035,TN,"Tamil Nadu",101,IN,India,11.01542000,79.48093000,Q490694
57630,Alagapuram,4035,TN,"Tamil Nadu",101,IN,India,11.88705000,78.91758000,Q585750
57634,Alandur,4035,TN,"Tamil Nadu",101,IN,India,13.00250000,80.20611000,Q584845
57635,Alanganallur,4035,TN,"Tamil Nadu",101,IN,India,10.04697000,78.09033000,Q582312
57636,Alangayam,4035,TN,"Tamil Nadu",101,IN,India,12.62235000,78.75207000,Q590029
134455,Alangudi,4035,TN,"Tamil Nadu",101,IN,India,10.36060000,78.98492000,Q589741
134456,Alangulam,4035,TN,"Tamil Nadu",101,IN,India,8.86404000,77.49937000,Q584054
134457,Alappakkam,4035,TN,"Tamil Nadu",101,IN,India,11.59895000,79.71893000,Q584054
57648,"Alwa Tirunagari",4035,TN,"Tamil Nadu",101,IN,India,8.60635000,77.93983000,Q588793
57667,Ambasamudram,4035,TN,"Tamil Nadu",101,IN,India,8.71068000,77.45190000,Q585696
57668,Ambattur,4035,TN,"Tamil Nadu",101,IN,India,13.09818000,80.16152000,Q456737
57671,Ambur,4035,TN,"Tamil Nadu",101,IN,India,12.79163000,78.71644000,Q584854
57682,Ammapettai,4035,TN,"Tamil Nadu",101,IN,India,10.79476000,79.31986000,Q653744
57694,Anamalais,4035,TN,"Tamil Nadu",101,IN,India,10.58303000,76.93441000,Q584411
134460,Andippatti,4035,TN,"Tamil Nadu",101,IN,India,9.99797000,77.62097000,Q367624
57715,Annamalainagar,4035,TN,"Tamil Nadu",101,IN,India,11.40000000,79.73333000,Q585798
57712,Annavasal,4035,TN,"Tamil Nadu",101,IN,India,10.46060000,78.70029000,Q589776
57714,Annur,4035,TN,"Tamil Nadu",101,IN,India,11.23616000,77.10514000,Q585798
57718,Anthiyur,4035,TN,"Tamil Nadu",101,IN,India,11.57506000,77.59043000,Q585742
57726,Arakkonam,4035,TN,"Tamil Nadu",101,IN,India,13.08449000,79.67053000,Q584823
57729,Arantangi,4035,TN,"Tamil Nadu",101,IN,India,10.17235000,78.99118000,Q589854
57731,Arcot,4035,TN,"Tamil Nadu",101,IN,India,12.90569000,79.31897000,Q589185
57732,Arimalam,4035,TN,"Tamil Nadu",101,IN,India,10.25498000,78.88403000,Q582338
57733,Ariyalur,4035,TN,"Tamil Nadu",101,IN,India,11.15000000,79.25000000,Q15112
57737,Arni,4035,TN,"Tamil Nadu",101,IN,India,12.66771000,79.28529000,Q581497
57743,Arumbavur,4035,TN,"Tamil Nadu",101,IN,India,11.38096000,78.72965000,Q585033
57744,Arumuganeri,4035,TN,"Tamil Nadu",101,IN,India,8.56880000,78.09091000,Q582527
57745,Aruppukkottai,4035,TN,"Tamil Nadu",101,IN,India,9.50960000,78.09588000,Q584327
57746,Aruvankad,4035,TN,"Tamil Nadu",101,IN,India,11.36315000,76.75790000,Q584458
134468,Attayyampatti,4035,TN,"Tamil Nadu",101,IN,India,11.53272000,78.05363000,Q585898
57763,Attur,4035,TN,"Tamil Nadu",101,IN,India,11.59414000,78.60143000,Q282637
57767,Auroville,4035,TN,"Tamil Nadu",101,IN,India,12.00549000,79.80885000,Q590361
134469,Avadi,4035,TN,"Tamil Nadu",101,IN,India,13.11470000,80.10981000,Q584494
57773,Avinashi,4035,TN,"Tamil Nadu",101,IN,India,11.19297000,77.26865000,Q278847
57775,Ayakudi,4035,TN,"Tamil Nadu",101,IN,India,10.44992000,77.55198000,Q589926
57776,Ayyampettai,4035,TN,"Tamil Nadu",101,IN,India,10.90141000,79.17984000,Q3631399
57929,Belur,4035,TN,"Tamil Nadu",101,IN,India,11.70752000,78.41437000,Q721485
57973,Bhavani,4035,TN,"Tamil Nadu",101,IN,India,11.44553000,77.68215000,Q1749241
58072,Bodinayakkanur,4035,TN,"Tamil Nadu",101,IN,India,10.01171000,77.34976000,Q859153
131515,Chengam,4035,TN,"Tamil Nadu",101,IN,India,12.30889000,78.79137000,Q888598
131517,Chennai,4035,TN,"Tamil Nadu",101,IN,India,13.08784000,80.27847000,Q1352
131518,Chennimalai,4035,TN,"Tamil Nadu",101,IN,India,11.16378000,77.60388000,Q888377
131522,Chetput,4035,TN,"Tamil Nadu",101,IN,India,13.07000000,80.24083000,Q888665
131523,Chettipalaiyam,4035,TN,"Tamil Nadu",101,IN,India,10.91248000,77.03699000,Q2443984
131525,Cheyyar,4035,TN,"Tamil Nadu",101,IN,India,12.66052000,79.54308000,Q5094634
131526,Cheyyur,4035,TN,"Tamil Nadu",101,IN,India,12.34948000,80.00304000,Q5308120
131545,Chidambaram,4035,TN,"Tamil Nadu",101,IN,India,11.39933000,79.69144000,Q1104151
131561,Chingleput,4035,TN,"Tamil Nadu",101,IN,India,12.69184000,79.97661000,Q888769
131562,"Chinna Salem",4035,TN,"Tamil Nadu",101,IN,India,11.63422000,78.87412000,Q130577
131564,Chinnamanur,4035,TN,"Tamil Nadu",101,IN,India,9.83999000,77.38109000,Q1104025
131565,Chinnasekkadu,4035,TN,"Tamil Nadu",101,IN,India,13.16089000,80.25727000,Q1103998
131578,Cholapuram,4035,TN,"Tamil Nadu",101,IN,India,9.35193000,77.56839000,Q1190702
131618,Coimbatore,4035,TN,"Tamil Nadu",101,IN,India,10.80000000,77.09000000,Q15136
131619,Colachel,4035,TN,"Tamil Nadu",101,IN,India,8.17938000,77.25818000,Q727731
131626,Cuddalore,4035,TN,"Tamil Nadu",101,IN,India,11.52000000,79.51000000,Q15150
131629,Cumbum,4035,TN,"Tamil Nadu",101,IN,India,9.73647000,77.28470000,Q2282438
131681,Denkanikota,4035,TN,"Tamil Nadu",101,IN,India,12.53010000,77.78887000,Q1353
131698,Desur,4035,TN,"Tamil Nadu",101,IN,India,12.43727000,79.48145000,Q1190753
131699,Devadanappatti,4035,TN,"Tamil Nadu",101,IN,India,10.14673000,77.64390000,Q1260462
131700,Devakottai,4035,TN,"Tamil Nadu",101,IN,India,9.94704000,78.82330000,Q1260517
131711,Dhali,4035,TN,"Tamil Nadu",101,IN,India,10.51049000,77.18806000,Q2554844
131723,Dharapuram,4035,TN,"Tamil Nadu",101,IN,India,10.73828000,77.53223000,Q325951
131726,Dharmapuri,4035,TN,"Tamil Nadu",101,IN,India,12.12770000,78.15794000,Q9894
131774,Dindigul,4035,TN,"Tamil Nadu",101,IN,India,10.40000000,77.80000000,Q15154
131820,Dusi,4035,TN,"Tamil Nadu",101,IN,India,12.77574000,79.67892000,Q2541621
131834,Elayirampannai,4035,TN,"Tamil Nadu",101,IN,India,9.27033000,77.82494000,Q1525566
131833,Elumalai,4035,TN,"Tamil Nadu",101,IN,India,9.86501000,77.69923000,Q1525119
131837,Eral,4035,TN,"Tamil Nadu",101,IN,India,8.62584000,78.02282000,Q1525095
131839,Eraniel,4035,TN,"Tamil Nadu",101,IN,India,8.20589000,77.31726000,Q1525157
131841,Erode,4035,TN,"Tamil Nadu",101,IN,India,11.34000000,77.55000000,Q15155
131843,Erumaippatti,4035,TN,"Tamil Nadu",101,IN,India,11.14671000,78.28996000,Q720903
131847,Ettaiyapuram,4035,TN,"Tamil Nadu",101,IN,India,9.14405000,77.99066000,Q1773429
132045,"Gandhi Nagar",4035,TN,"Tamil Nadu",101,IN,India,13.00639000,80.25417000,Q1657026
131901,Gangaikondan,4035,TN,"Tamil Nadu",101,IN,India,8.85785000,77.78019000,Q1656451
131902,Gangavalli,4035,TN,"Tamil Nadu",101,IN,India,11.49828000,78.64966000,Q1656922
131957,Gingee,4035,TN,"Tamil Nadu",101,IN,India,12.25282000,79.41727000,Q1524976
131961,Gobichettipalayam,4035,TN,"Tamil Nadu",101,IN,India,11.45496000,77.44220000,Q254244
132008,Gudalur,4035,TN,"Tamil Nadu",101,IN,India,9.67826000,77.24951000,Q1708408
132011,Gudiyatham,4035,TN,"Tamil Nadu",101,IN,India,12.94601000,78.87377000,Q1707438
132050,Guduvancheri,4035,TN,"Tamil Nadu",101,IN,India,12.84519000,80.06055000,Q202132
132023,Gummidipundi,4035,TN,"Tamil Nadu",101,IN,India,13.40765000,80.10879000,Q12423923
132083,Harur,4035,TN,"Tamil Nadu",101,IN,India,12.05267000,78.48023000,Q1707447
132125,Hosur,4035,TN,"Tamil Nadu",101,IN,India,12.73647000,77.83264000,Q297967
132153,Idappadi,4035,TN,"Tamil Nadu",101,IN,India,11.58624000,77.83891000,Q9904
132159,Ilampillai,4035,TN,"Tamil Nadu",101,IN,India,11.60659000,78.00676000,Q1753768
132161,Iluppur,4035,TN,"Tamil Nadu",101,IN,India,10.51347000,78.62357000,Q1753729
132169,Injambakkam,4035,TN,"Tamil Nadu",101,IN,India,12.91620000,80.24880000,Q1753737
132172,Irugur,4035,TN,"Tamil Nadu",101,IN,India,11.01782000,77.06285000,Q1753744
132210,Jalakandapuram,4035,TN,"Tamil Nadu",101,IN,India,11.69779000,77.87298000,Q2008545
132225,Jalarpet,4035,TN,"Tamil Nadu",101,IN,India,12.57025000,78.57318000,Q2544386
132256,Jayamkondacholapuram,4035,TN,"Tamil Nadu",101,IN,India,11.21266000,79.36369000,Q2317504
132324,Kadambur,4035,TN,"Tamil Nadu",101,IN,India,8.99739000,77.86191000,Q2443947
132326,Kadayanallur,4035,TN,"Tamil Nadu",101,IN,India,9.07277000,77.34152000,Q2445990
132343,Kalakkadu,4035,TN,"Tamil Nadu",101,IN,India,8.51380000,77.54944000,Q2283418
132349,Kalavai,4035,TN,"Tamil Nadu",101,IN,India,12.77029000,79.41999000,Q2443833
132352,Kallakkurichchi,4035,TN,"Tamil Nadu",101,IN,India,11.74040000,78.95900000,Q2452207
132353,Kallidaikurichi,4035,TN,"Tamil Nadu",101,IN,India,8.68591000,77.46592000,Q2452207
132354,Kallupatti,4035,TN,"Tamil Nadu",101,IN,India,9.71667000,77.86667000,Q2452207
132357,Kalugumalai,4035,TN,"Tamil Nadu",101,IN,India,9.14941000,77.70569000,Q2443878
132367,Kamuthi,4035,TN,"Tamil Nadu",101,IN,India,9.40732000,78.37337000,Q2443802
132368,Kanadukattan,4035,TN,"Tamil Nadu",101,IN,India,10.17209000,78.77935000,Q981017
132369,Kancheepuram,4035,TN,"Tamil Nadu",101,IN,India,12.67000000,79.99000000,Q15157
132370,Kanchipuram,4035,TN,"Tamil Nadu",101,IN,India,12.83515000,79.70006000,Q212332
132373,Kangayam,4035,TN,"Tamil Nadu",101,IN,India,11.00599000,77.56090000,Q2564821
132380,Kanniyakumari,4035,TN,"Tamil Nadu",101,IN,India,8.32000000,77.34000000,Q15158
